"Date","Time","Open","High","Low","Close","Vol","OI"
03/15/2013,16:00,79.829,79.904,79.299,79.510,47687,83390
03/18/2013,16:00,79.914,80.149,79.669,79.943,30308,83230
03/19/2013,16:00,79.979,80.359,79.874,80.255,32722,85174
03/20/2013,16:00,80.284,80.289,79.769,79.992,30489,84295
03/21/2013,16:00,80.044,80.229,79.879,79.949,22586,85432
03/22/2013,16:00,80.004,80.029,79.479,79.573,30123,81709
03/25/2013,16:00,79.654,80.154,79.334,80.039,30087,83011
03/26/2013,16:00,80.064,80.209,79.924,80.092,19342,83011
03/27/2013,16:00,80.084,80.564,80.054,80.455,28787,86840
03/28/2013,16:00,80.464,80.504,80.064,80.219,21145,86840
04/01/2013,16:00,80.219,80.409,79.854,79.943,12022,88280
04/02/2013,16:00,79.914,80.174,79.689,80.136,16802,88709
04/03/2013,16:00,80.119,80.289,79.814,79.905,20049,89433
04/04/2013,16:00,79.884,80.704,79.784,79.839,43463,86448
04/05/2013,16:00,79.924,80.054,79.354,79.647,30966,85881
04/08/2013,16:00,79.794,79.999,79.649,79.913,19373,87317
04/09/2013,16:00,79.824,79.864,79.419,79.458,21869,86330
04/10/2013,16:00,79.529,79.719,79.364,79.678,24749,84596
04/11/2013,16:00,79.694,79.724,79.184,79.369,27948,82496
04/12/2013,16:00,79.339,79.629,79.184,79.450,25461,81601
04/15/2013,16:00,79.234,79.589,79.234,79.551,30024,80719
04/16/2013,16:00,79.439,79.664,78.824,78.867,42095,76587
04/17/2013,16:00,78.939,79.859,78.934,79.835,51696,71519
04/18/2013,16:00,79.779,79.799,79.504,79.725,24102,71963
04/19/2013,16:00,79.714,79.939,79.444,79.890,30557,72780
04/22/2013,16:00,79.879,80.089,79.779,79.868,29892,77047
04/23/2013,16:00,79.809,80.244,79.694,80.230,28988,77357
04/24/2013,16:00,80.254,80.369,80.009,80.070,24945,75118
04/25/2013,16:00,80.074,80.099,79.529,79.884,30928,71834
04/26/2013,16:00,79.939,79.949,79.504,79.615,26205,69583
04/29/2013,16:00,79.489,79.564,79.144,79.246,22780,68843
04/30/2013,16:00,79.269,79.399,78.684,78.851,34625,69915
05/01/2013,16:00,78.784,78.824,78.414,78.566,24788,69622
05/02/2013,16:00,78.684,79.459,78.584,79.326,43066,68119
05/03/2013,16:00,79.334,79.654,78.879,79.239,42521,67499
05/06/2013,16:00,79.184,79.519,79.084,79.422,20038,68423
05/07/2013,16:00,79.424,79.469,79.164,79.379,18348,68313
05/08/2013,16:00,79.409,79.444,78.824,78.995,25101,68735
05/09/2013,16:00,79.009,79.959,78.879,79.919,34972,68947
05/10/2013,16:00,79.859,80.564,79.809,80.275,46390,69202
05/13/2013,16:00,80.309,80.499,80.194,80.409,21771,70322
05/14/2013,16:00,80.289,80.879,80.089,80.757,44350,78947
05/15/2013,16:00,80.764,81.264,80.724,81.005,41075,82277
05/16/2013,16:00,80.934,81.169,80.614,80.766,40063,85556
05/17/2013,16:00,80.924,81.559,80.909,81.431,47957,92679
05/20/2013,16:00,81.284,81.444,80.844,80.886,34690,93410
05/21/2013,16:00,80.929,81.344,80.779,80.999,42611,93070
05/22/2013,16:00,80.909,81.554,80.564,81.503,70879,93434
05/23/2013,16:00,81.479,81.639,80.709,80.847,61589,88827
05/24/2013,16:00,80.964,81.064,80.544,80.802,39729,88425
05/28/2013,16:00,80.769,81.409,80.749,81.216,39145,90337
05/29/2013,16:00,81.429,81.474,80.584,80.749,47176,85269
05/30/2013,16:00,80.649,80.809,80.054,80.111,50610,81361
05/31/2013,16:00,80.144,80.694,80.094,80.445,40362,79840
06/03/2013,16:00,80.399,80.459,79.499,79.732,50020,78196
06/04/2013,16:00,79.774,80.044,79.674,79.846,25272,76778
06/05/2013,16:00,79.899,79.954,79.549,79.656,42714,74946
06/06/2013,16:00,79.649,79.734,78.109,78.581,106675,69947
06/07/2013,16:00,78.629,78.899,78.124,78.704,74377,69947
06/10/2013,16:00,78.894,79.129,78.629,78.677,8845,13298
06/11/2013,16:00,78.739,78.774,78.004,78.084,13528,18559
06/12/2013,16:00,78.084,78.284,77.719,77.941,23810,31807
06/13/2013,16:00,77.824,77.984,77.484,77.736,39296,40875
06/14/2013,16:00,77.744,77.979,77.559,77.619,48646,46835
06/17/2013,16:00,77.584,77.839,77.479,77.742,29562,47746
06/18/2013,16:00,77.584,77.929,77.484,77.523,43941,50528
06/19/2013,16:00,77.634,78.439,77.389,78.369,47803,50363
06/20/2013,16:00,78.329,79.094,78.214,78.870,57998,51223
06/21/2013,16:00,78.684,79.519,78.539,79.291,54284,52060
06/24/2013,16:00,79.484,79.824,79.299,79.407,42419,52034
06/25/2013,16:00,79.354,79.724,79.214,79.574,37996,52171
06/26/2013,16:00,79.694,80.049,79.509,80.002,29397,52536
06/27/2013,16:00,79.904,80.204,79.789,79.926,30547,51289
06/28/2013,16:00,80.009,80.369,79.749,80.150,35699,52822
07/01/2013,16:00,80.184,80.244,79.949,80.027,25010,54245
07/02/2013,16:00,79.979,80.609,79.944,80.538,31751,54849
07/03/2013,16:00,80.564,80.709,80.049,80.225,33940,55117
07/05/2013,16:00,80.134,81.704,80.109,81.463,50711,66846
07/08/2013,16:00,81.604,81.609,81.129,81.188,31397,67598
07/09/2013,16:00,81.259,81.739,81.084,81.555,41450,68943
07/10/2013,16:00,81.649,81.699,80.414,81.008,51057,68655
07/11/2013,16:00,79.644,80.199,79.374,79.689,52526,67603
07/12/2013,16:00,79.704,80.174,79.659,79.937,32652,66120
07/15/2013,16:00,79.889,80.394,79.809,79.970,27749,65475
07/16/2013,16:00,80.019,80.044,79.299,79.411,32225,63820
07/17/2013,16:00,79.459,79.829,79.249,79.614,52420,62726
07/18/2013,16:00,79.594,79.934,79.534,79.729,25495,62878
07/19/2013,16:00,79.684,79.834,79.394,79.485,21470,62077
07/22/2013,16:00,79.474,79.514,78.904,79.091,31657,61558
07/23/2013,16:00,79.044,79.244,78.784,78.814,25188,60195
07/24/2013,16:00,78.894,79.289,78.794,79.174,34335,59245
07/25/2013,16:00,79.224,79.274,78.484,78.827,26389,61549
07/26/2013,16:00,78.654,78.694,78.414,78.538,25431,62558
07/29/2013,16:00,78.549,78.709,78.384,78.537,27235,62162
07/30/2013,16:00,78.579,78.864,78.464,78.693,34457,62933
07/31/2013,16:00,78.704,79.069,78.254,78.313,62799,64779
08/01/2013,16:00,78.534,79.269,78.464,79.201,44852,64687
08/02/2013,16:00,79.204,79.384,78.674,78.752,43119,66847
08/05/2013,16:00,78.784,78.934,78.584,78.710,24480,65125
08/06/2013,16:00,78.704,78.789,78.334,78.432,28734,66618
08/07/2013,16:00,78.399,78.654,78.044,78.097,39514,69003
08/08/2013,16:00,78.099,78.169,77.669,77.801,36433,73412
08/09/2013,16:00,77.874,77.999,77.744,77.944,18687,74201
08/12/2013,16:00,77.969,78.324,77.884,78.148,21124,75389
08/13/2013,16:00,78.289,78.699,78.209,78.589,26373,73077
08/14/2013,16:00,78.569,78.679,78.434,78.532,20072,71252
08/15/2013,16:00,78.449,78.769,77.889,77.981,38705,73549
08/16/2013,16:00,77.949,78.214,77.839,78.067,25863,73730
08/19/2013,16:00,78.094,78.189,77.944,78.034,21270,72455
08/20/2013,16:00,78.089,78.154,77.544,77.708,30888,73687
08/21/2013,16:00,77.719,78.324,77.699,77.997,37472,70292
08/22/2013,16:00,78.224,78.724,78.184,78.305,34233,68387
08/23/2013,16:00,78.319,78.474,78.019,78.166,30500,70704
08/26/2013,16:00,78.174,78.329,78.079,78.215,16701,69896
08/27/2013,16:00,78.159,78.389,77.914,77.974,34093,71493
08/28/2013,16:00,77.939,78.414,77.909,78.239,31643,68042
08/29/2013,16:00,78.274,79.044,78.194,78.777,41838,65420
08/30/2013,16:00,78.799,79.099,78.704,78.916,27355,66098
09/03/2013,16:00,79.124,79.554,79.054,79.175,31777,63813
09/04/2013,16:00,79.179,79.244,78.879,78.979,22095,63929
09/05/2013,16:00,78.999,79.484,78.874,79.442,44640,63825
09/06/2013,16:00,79.444,79.474,78.709,78.941,39101,9573
09/09/2013,16:00,79.089,79.094,78.449,78.546,8909,13404
09/10/2013,16:00,78.589,78.729,78.499,78.561,7121,18112
09/11/2013,16:00,78.574,78.694,78.184,78.255,18371,29855
09/12/2013,16:00,78.219,78.494,78.064,78.218,32653,38357
09/13/2013,16:00,78.239,78.459,78.109,78.182,31208,45743
09/16/2013,16:00,77.869,78.004,77.679,77.992,20870,47676
09/17/2013,16:00,77.964,78.049,77.789,77.839,13009,47325
09/18/2013,16:00,77.844,77.914,76.714,76.911,48162,51707
09/19/2013,16:00,76.829,77.104,76.699,77.024,36224,52608
09/20/2013,16:00,76.994,77.229,76.949,77.093,22809,53399
09/23/2013,16:00,77.014,77.189,76.939,77.115,14778,52335
09/24/2013,16:00,77.114,77.289,77.064,77.234,15622,52502
09/25/2013,16:00,77.234,77.284,76.939,76.987,19243,53681
09/26/2013,16:00,77.029,77.304,76.949,77.182,17852,52942
09/27/2013,16:00,77.194,77.244,76.749,76.921,17107,53923
09/30/2013,16:00,77.004,77.034,76.659,76.867,16348,54263
10/01/2013,16:00,76.894,76.954,76.499,76.794,28642,53197
10/02/2013,16:00,76.834,76.924,76.419,76.533,20795,54139
10/03/2013,16:00,76.479,76.564,76.264,76.390,15640,54536
10/04/2013,16:00,76.394,76.829,76.324,76.764,14374,54469
10/07/2013,16:00,76.744,76.779,76.514,76.570,13137,57424
10/08/2013,16:00,76.544,76.714,76.459,76.676,15808,58659
10/09/2013,16:00,76.514,77.409,76.494,77.010,29224,55445
10/10/2013,16:00,77.044,77.229,76.939,77.061,15997,53179
10/11/2013,16:00,77.124,77.169,76.884,76.996,14818,52576
10/14/2013,16:00,76.929,77.019,76.744,76.855,10067,53378
10/15/2013,16:00,76.989,77.344,76.884,77.105,25387,49522
10/16/2013,16:00,77.129,77.394,76.914,77.107,18319,48457
10/17/2013,16:00,77.179,77.194,76.224,76.262,26221,52491
10/18/2013,16:00,76.314,76.364,76.094,76.271,12921,51906
10/21/2013,16:00,76.274,76.419,76.224,76.295,11058,52448
10/22/2013,16:00,76.329,76.404,75.779,75.834,20373,52874
10/23/2013,16:00,75.854,75.984,75.734,75.873,13442,51837
10/24/2013,16:00,75.899,75.919,75.679,75.789,13682,51196
10/25/2013,16:00,75.799,75.924,75.604,75.790,11790,51568
10/28/2013,16:00,75.844,75.989,75.749,75.850,10854,51590
10/29/2013,16:00,75.929,76.284,75.884,76.214,18072,50573
10/30/2013,16:00,76.244,76.519,76.029,76.381,16307,50039
10/31/2013,16:00,76.364,76.899,76.284,76.807,26159,47269
11/01/2013,16:00,76.874,77.414,76.864,77.354,32079,43968
11/04/2013,16:00,77.354,77.569,77.154,77.184,17473,42575
11/05/2013,16:00,77.174,77.439,77.119,77.331,15125,42325
11/06/2013,16:00,77.329,77.344,76.999,77.103,14703,41815
11/07/2013,16:00,77.169,78.109,77.064,77.398,42947,41906
11/08/2013,16:00,77.499,78.124,77.334,77.931,32703,41804
11/11/2013,16:00,77.924,77.964,77.674,77.744,15260,39975
11/12/2013,16:00,77.734,78.089,77.624,77.796,21324,39818
11/13/2013,16:00,77.764,77.894,77.344,77.527,20982,41097
11/14/2013,16:00,77.409,77.814,77.399,77.630,18546,40749
11/15/2013,16:00,77.654,77.754,77.379,77.442,15090,40898
11/18/2013,16:00,77.419,77.509,77.144,77.370,13749,41440
11/19/2013,16:00,77.284,77.419,77.149,77.288,14416,41461
11/20/2013,16:00,77.164,77.744,77.104,77.716,31442,41209
11/21/2013,16:00,77.734,77.879,77.544,77.661,17608,40467
11/22/2013,16:00,77.584,77.679,77.229,77.286,14756,40922
11/25/2013,16:00,77.264,77.604,77.214,77.507,14884,40781
11/26/2013,16:00,77.374,77.484,77.164,77.182,21770,40787
11/27/2013,16:00,77.234,77.359,77.044,77.291,16928,42166
11/29/2013,16:00,77.109,77.239,77.039,77.201,9974,44290
12/02/2013,16:00,77.229,77.534,77.054,77.486,19884,44921
12/03/2013,16:00,77.494,77.559,77.054,77.162,17507,43444
12/04/2013,16:00,77.219,77.474,77.089,77.172,23055,41891
12/05/2013,16:00,77.219,77.389,76.774,76.785,33745,43500
12/06/2013,16:00,76.849,77.184,76.764,76.859,22600,43500
12/09/2013,16:00,76.814,76.874,76.654,76.672,6488,7518
12/10/2013,16:00,76.679,76.694,76.384,76.506,10505,13852
12/11/2013,16:00,76.529,76.599,76.259,76.417,22024,25122
12/12/2013,16:00,76.464,76.769,76.369,76.737,28682,32666
12/13/2013,16:00,76.749,76.954,76.674,76.759,26164,38669
12/16/2013,16:00,76.739,76.754,76.454,76.610,15042,39317
12/17/2013,16:00,76.659,76.829,76.519,76.598,12530,38808
12/18/2013,16:00,76.594,77.099,75.884,76.632,35097,40477
12/19/2013,16:00,77.059,77.219,77.004,77.172,21716,39405
12/20/2013,16:00,77.274,77.389,76.944,77.134,23868,42007
12/23/2013,16:00,77.134,77.134,76.844,77.001,18039,43015
12/24/2013,16:00,77.039,77.164,77.014,77.058,5614,43079
12/26/2013,16:00,77.059,77.094,76.979,77.037,7226,43226
12/27/2013,16:00,76.984,76.994,76.204,76.922,25543,43231
12/30/2013,16:00,76.799,76.964,76.439,76.506,14137,43858
12/31/2013,16:00,76.489,76.734,76.474,76.573,6602,43101
01/02/2014,16:00,76.814,77.249,76.814,77.172,22424,44474
01/03/2014,16:00,77.149,77.444,77.024,77.339,19282,45294
01/06/2014,16:00,77.384,77.464,77.074,77.190,24665,45783
01/07/2014,16:00,77.244,77.489,77.139,77.364,24795,46020
01/08/2014,16:00,77.449,77.719,77.364,77.546,38066,48252
01/09/2014,16:00,77.599,77.714,77.369,77.519,28074,46405
01/10/2014,16:00,77.469,77.654,77.004,77.138,39041,42202
01/13/2014,16:00,77.129,77.239,76.944,76.995,18576,41823
01/14/2014,16:00,77.054,77.174,76.924,77.140,13166,42151
01/15/2014,16:00,77.139,77.639,77.134,77.528,23119,44367
01/16/2014,16:00,77.569,77.589,77.254,77.405,21415,42067
01/17/2014,16:00,77.429,77.814,77.399,77.746,21298,46744
01/21/2014,16:00,77.689,77.909,77.529,77.610,25588,48983
01/22/2014,16:00,77.559,77.719,77.459,77.689,14998,48141
01/23/2014,16:00,77.764,77.784,76.874,76.909,34880,47442
01/24/2014,16:00,76.949,77.024,76.604,76.925,27001,47514
01/27/2014,16:00,76.914,77.034,76.774,76.996,14359,47646
01/28/2014,16:00,76.974,77.229,76.859,77.041,13147,47816
01/29/2014,16:00,77.094,77.284,76.899,76.965,22059,47957
01/30/2014,16:00,77.024,77.629,77.019,77.577,24074,46016
01/31/2014,16:00,77.559,77.824,77.464,77.787,23571,47835
02/03/2014,16:00,77.769,77.804,77.474,77.494,20221,48056
02/04/2014,16:00,77.554,77.709,77.459,77.608,14224,46479
02/05/2014,16:00,77.599,77.729,77.204,77.513,24507,46174
02/06/2014,16:00,77.544,77.734,77.189,77.386,28096,45593
02/07/2014,16:00,77.349,77.479,77.014,77.142,20968,45684
02/10/2014,16:00,77.204,77.224,77.049,77.111,10587,45021
02/11/2014,16:00,76.994,77.129,76.894,77.088,24067,45727
02/12/2014,16:00,77.089,77.299,76.954,77.125,18607,46306
02/13/2014,16:00,77.129,77.134,76.629,76.762,25283,45837
02/14/2014,16:00,76.734,76.744,76.489,76.563,17764,46806
02/18/2014,16:00,76.584,76.649,76.384,76.430,17195,47315
02/19/2014,16:00,76.394,76.664,76.334,76.570,17966,47660
02/20/2014,16:00,76.599,76.849,76.454,76.700,19570,48484
02/21/2014,16:00,76.739,76.824,76.589,76.654,13896,47845
02/24/2014,16:00,76.659,76.784,76.509,76.609,11978,47450
02/25/2014,16:00,76.639,76.679,76.434,76.549,16552,47004
02/26/2014,16:00,76.544,76.939,76.509,76.847,22714,45128
02/27/2014,16:00,76.804,76.984,76.639,76.690,19966,45208
02/28/2014,16:00,76.664,76.709,76.084,76.104,30927,47184
03/03/2014,16:00,76.239,76.494,76.164,76.474,22927,48680
03/04/2014,16:00,76.484,76.604,76.309,76.567,15659,47239
03/05/2014,16:00,76.524,76.669,76.444,76.501,15257,47304
03/06/2014,16:00,76.504,76.594,75.974,76.049,35468,49626
03/07/2014,16:00,76.059,76.239,75.824,76.106,26384,9851
03/10/2014,16:00,76.039,76.209,76.019,76.133,9394,14428
03/11/2014,16:00,76.124,76.299,76.069,76.084,10966,19892
03/12/2014,16:00,76.139,76.204,75.889,75.958,25643,37058
03/13/2014,16:00,75.949,76.064,75.614,75.994,42089,44403
03/14/2014,16:00,75.969,76.069,75.679,75.807,28903,49948
03/17/2014,16:00,75.794,75.929,75.649,75.758,13874,50740
03/18/2014,16:00,75.754,75.914,75.664,75.783,16749,50913
03/19/2014,16:00,75.759,76.489,75.729,76.372,25762,50986
03/20/2014,16:00,76.419,76.744,76.294,76.592,28085,49330
03/21/2014,16:00,76.574,76.624,76.434,76.500,20228,49250
03/24/2014,16:00,76.509,76.689,76.139,76.318,18275,49624
03/25/2014,16:00,76.324,76.659,76.244,76.327,17644,49577
03/26/2014,16:00,76.359,76.529,76.299,76.408,11938,49826
03/27/2014,16:00,76.404,76.589,76.339,76.491,15606,50060
03/28/2014,16:00,76.534,76.639,76.444,76.574,12743,50746
03/31/2014,16:00,76.589,76.814,76.354,76.493,21111,51747
04/01/2014,16:00,76.494,76.524,76.364,76.488,10636,51341
04/02/2014,16:00,76.484,76.674,76.389,76.611,15827,49460
04/03/2014,16:00,76.619,76.924,76.479,76.879,40190,52053
04/04/2014,16:00,76.839,77.009,76.724,76.810,24528,51891
04/07/2014,16:00,76.809,76.834,76.549,76.594,10474,51157
04/08/2014,16:00,76.584,76.589,76.039,76.074,25959,49835
04/09/2014,16:00,76.114,76.194,75.774,75.792,20307,51371
04/10/2014,16:00,75.854,75.884,75.624,75.689,22540,51937
04/11/2014,16:00,75.719,75.869,75.669,75.762,13165,51669
04/14/2014,16:00,75.869,76.144,75.859,76.044,10509,50688
04/15/2014,16:00,76.089,76.224,75.999,76.127,11180,51228
04/16/2014,16:00,76.134,76.194,75.954,76.122,10726,50616
04/17/2014,16:00,76.109,76.189,75.889,76.142,120,50508
04/21/2014,16:00,76.179,76.299,76.104,76.269,7594,50165
04/22/2014,16:00,76.304,76.304,76.104,76.234,11179,48874
04/23/2014,16:00,76.219,76.244,76.009,76.174,13261,49441
04/24/2014,16:00,76.164,76.294,76.049,76.116,12194,49965
04/25/2014,16:00,76.084,76.119,75.974,76.057,8624,50436
04/28/2014,16:00,76.044,76.149,75.854,76.001,11599,51230
04/29/2014,16:00,75.999,76.159,75.899,76.120,10324,51335
04/30/2014,16:00,76.104,76.259,75.749,75.771,21867,52644
05/01/2014,16:00,75.809,75.844,75.719,75.818,7315,53790
05/02/2014,16:00,75.799,76.174,75.754,75.802,23852,53567
05/05/2014,16:00,75.799,75.819,75.724,75.769,8125,54500
05/06/2014,16:00,75.789,75.804,75.329,75.365,27535,57832
05/07/2014,16:00,75.404,75.529,75.364,75.482,16460,57186
05/08/2014,16:00,75.509,75.744,75.169,75.641,44183,55200
05/09/2014,16:00,75.699,76.209,75.699,76.200,27563,52632
05/12/2014,16:00,76.154,76.209,76.079,76.204,12496,50602
05/13/2014,16:00,76.194,76.524,76.159,76.452,26797,47614
05/14/2014,16:00,76.409,76.424,76.289,76.374,15352,46642
05/15/2014,16:00,76.354,76.644,76.224,76.303,23001,44983
05/16/2014,16:00,76.299,76.419,76.269,76.346,12151,45090
05/19/2014,16:00,76.349,76.349,76.174,76.287,10519,44650
05/20/2014,16:00,76.319,76.409,76.294,76.332,7927,44328
05/21/2014,16:00,76.314,76.609,76.179,76.389,17891,44700
05/22/2014,16:00,76.374,76.574,76.364,76.544,10915,44875
05/23/2014,16:00,76.534,76.729,76.524,76.689,10943,45442
05/27/2014,16:00,76.574,76.759,76.464,76.644,12488,46000
05/28/2014,16:00,76.639,76.869,76.619,76.859,13972,47405
05/29/2014,16:00,76.849,76.849,76.639,76.779,12365,46458
05/30/2014,16:00,76.774,76.784,76.589,76.643,10294,45678
06/02/2014,16:00,76.644,76.969,76.644,76.929,21374,49211
06/03/2014,16:00,76.929,76.954,76.714,76.832,13456,48903
06/04/2014,16:00,76.839,76.954,76.749,76.945,13360,47893
